outlet_id,st_id,st_code,outlet_name,display_name,address,city_id,latitude,longitude,store_type,store_concept,open_time,close_time,delivery_open,delivery_close,delivery_distance_m,status,is_open,gmaps_url,phone,country
FC_0203,403,MRYDK,"Fore Coffee Meruyung, Depok","Meruyung, Depok","Fore coffee Meruyung, Depok. - Jl. Raya Sawangan No.69, Rangkapan Jaya Baru, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16434",6,-6.3948683,106.7730986,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/esYeM4HP4vzsDNX38,81297181644,Indonesia
FC_0204,102,Fore Coffee Metropolitan Mall Bekasi,Fore Coffee Metropolitan Mall Bekasi,Metropolitan Mall Bekasi,"Fore Coffee - Jl. KH. Noer Ali,  Pekayon Jaya, Bekasi Selatan, Kota Bekasi , Jawa Barat. Pintu masuk Utara 1, Lt Dasar, dekat dengan GIORDANO",7,-6.248291,106.990661,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/ZtnT8MYe875udRjZ8,8881029952,Indonesia
FC_0205,505,MCCJKT,Fore Coffee Millennium Cenntenial Center 2,Millennium Cenntenial Center 2,"Fore Coffee Millennium Cenntenial Center 2 - Jl. Jenderal Sudirman No.Kav. 25, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920",1,-6.2130297,106.8213146,all,store,07:00,19:00,07:00,18:00,5000,active,True,https://maps.app.goo.gl/YtCNHFnb4QTPF3F58,88975974690,Indonesia
FC_0206,104,foremillenniumcentennialcenter,Fore Coffee Millennium Centennial Center,Millennium Centennial Center,"Fore Coffee - Jl. Jend. Sudirman No.Kav 25, Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan",1,-6.212452,106.820375,all,store,07:00,18:00,07:00,17:00,4998,active,True,https://goo.gl/maps/1zyTAnmTCrtCEwQT6,8881594142,Indonesia
FC_0207,443,MTHRY,Fore Coffee MT. Haryono Balikpapan,MT. Haryono Balikpapan,"Fore Coffee MT Haryono Balikpapan - Jl. MT Haryono No.95 - 96, Damai, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76114",19,-1.2534146,116.8687408,pickup_only,store,07:00,22:00,,,5000,active,True,https://maps.app.goo.gl/vMhLV2Puef91HRWk6,81944216493,Indonesia
FC_0208,370,MUKAR,Fore Coffee Muara Karang,Muara Karang,"Fore Coffee Muara Karang - Jalan Pluit Karang No. 52 Blok Z-3 Selatan Kav. No. 38, Kel. Pluit, Kec. Penjaringan, Jakarta Utara, DKI Jakarta",1,-6.115785,106.77629,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/dKBYscF8baapkULb6,8881050599,Indonesia
FC_0209,301,Multatuli Medan,Fore Coffee Multatuli Medan,Multatuli Medan,"Fore Coffee - Jl. Multatuli Blok FF 28-29 RT 000/RW 00, Kel. Hamdan, Kec. Medan Maimun, Kota Medan",5,3.575187,98.6801689,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/FFG4Y76Q5e6ZmY8u8,88978717339,Indonesia
FC_0210,441,MLYSR,Fore Coffee Mulyosari Surabaya,Mulyosari Surabaya,"Fore Coffee Mulyosari Surabaya - PQMW+5HG, Jl. Raya Mulyosari, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur 60113",3,-7.2670587,112.7964531,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/VHKR1WSgNnEPNBdD8,81944216436,Indonesia
FC_0211,392,NAWGO,Fore Coffee Nani Wartabone,Nani Wartabone,"Fore Coffee Nani Wartabone - Jl.Nani wartabone no.127 (Ex panorama tours) Heledulaa Sel., Kec. Kota Tim., Kota Gorontalo, Gorontalo 96134",56,0.540168,123.0610738,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/LLJE235b24jRiQTi6,88973599984,Indonesia
FC_0212,466,NGSBY,Fore Coffee Ngagel Surabaya,Ngagel Surabaya,"Fore Coffee Ngagel Surabaya - 004, Jl. Ngagel Jaya Selatan No.105, RW.01, Pucang Sewu, Kec. Gubeng, Surabaya, Jawa Timur 60117",3,-7.2935955,112.7564835,all,store,07:00,22:00,07:00,21:00,5000,active,True,‪https://maps.app.goo.gl/pmgXMDVCe2ukzALv8‬,88297302012,Indonesia
FC_0213,197,Fore Coffee Nipah Mall,Fore Coffee Nipah Mall,Nipah Mall,"Fore Coffee - Nipah Makassar Jl. Urip Sumoharjo Kel No.23C, Panaikang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",12,-5.1386247,119.4479637,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/PsmNFf7euSYq1SYa7,88973646069,Indonesia
FC_0214,343,OCBC Ringroad Medan,Fore Coffee OCBC Ringroad Medan,OCBC Ringroad Medan,"Fore Coffee - OCBC Ringroad Medan. Jl. GAGAK HITAM, Jl. Ring Road KOMP. OCBC No.73, Asam Kumbang, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20117",5,3.5644056859048816,98.62633592698174,all,store,08:00,23:00,08:00,22:00,5000,active,True,"https://www.google.com/maps/search/Jl.+GAGAK+HITAM,+Jl.+Ring+Road+KOMP.+OCBC+No.73,+Asam+Kumbang,+Kec.+Medan+Selayang,+Kota+Medan,+Sumatera+Utara+20117/@3.5587493,98.6236321,17z/data=!3m1!4b1?entry=tt",8881021322,Indonesia
FC_0215,433,POPIM,Fore Coffee Opi Mall,Opi Mall,"Fore Coffee Opi Mall - Lantai 1 Opi Mall, Jl. Gubernur H. A Bastari, Sungai Kedukan, Kec. Rambutan, Kab. Banyuasin, Sumatera Selatan 30257",16,-3.0361406,104.791564,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/zE21ZsiQXiRQAMbc7,81944216387,Indonesia
FC_0216,527,OTSRY,Fore Coffee Otista Raya,Otista Raya,"Fore Coffee Otista Raya - Jl. Otto Iskandardinata No. 48A 1 RT.1/RW.3, Bidara Cina, Kecamatan Jatinegara, Kota Jakarta Timur, DKI Jakarta 13330",1,-6.2294,106.86711,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/Fjz3pVtTzaqx1526A,88975974656,Indonesia
FC_0217,264,Fore - Pahlawan Sidoarjo,"Fore Coffee Pahlawan, Sidoarjo","Pahlawan, Sidoarjo","Fore Coffee - Pahlawan Sidoarjo, Jl. Pahlawan No. 6, Lemahputro, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61213",36,-7.4495573,112.7074733,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/ixXBtaLx5vV9EteCA,8881084740,Indonesia
FC_0218,202,Fore Coffee  Pakuwon City Mall,"Fore Coffee Pakuwon City Mall, Surabaya","Pakuwon City Mall, Surabaya","Fore Coffee - Pakuwon City, Jl. Raya Laguna KJW Putih Tambak No.2, Kejawaan Putih Tamba, Kec. Mulyorejo, Kota SBY, Jawa Timur 60112 (dekat Lobby, belakang Fish n Co)",3,-7.2753797,112.8034143,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/iwckBpW95WzjfZjy6,88973646077,Indonesia
FC_0219,479,PMBKS,Fore Coffee Pakuwon Mall Bekasi,Pakuwon Mall Bekasi,"Fore Coffee Pakuwon Mall Bekasi - Pakuwon Mall Bekasi, Island Unit Lantai 1, IU 122 A, Jl. Raya Pekayon No.002, Pekayon Jaya, Kec. Bekasi Selatan, Kota Bekasi, Jawa Barat 17148",1,-6.2557,106.9901,all,store,09:00,22:00,09:00,21:00,5000,active,True,https://maps.app.goo.gl/8ghhmWnmWCx4ST2RA,88297302027,Indonesia
FC_0220,498,PMSLO,Fore Coffee Pakuwon Mall Solo,Pakuwon Mall Solo,"Fore Coffee Pakuwon Mall Solo - Jl. Ir. Soekarno, Dusun II, Madegondo, Kec. Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552",67,-7.6007008,110.8144576,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/z5ABZEPLVT3t8ekv5,88975974701,Indonesia
FC_0221,107,Fore Coffee Pakuwon Mall,"Fore Coffee Pakuwon Mall, Surabaya","Pakuwon Mall, Surabaya","Fore Coffee - Pakuwon mall Lantai 2 food Society. Jl. Puncak Indah Jl. Lontar No. 2 Lontar Kec. Sambikarep, Surabaya, Jawa Timur, Indonesia",3,-7.288342,112.676727,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/Hjt1gALdvg46LcCG7,8881029969,Indonesia
FC_0222,290,Pakuwon Yogyakarta,"Fore Coffee Pakuwon Mall, Yogyakarta","Pakuwon Mall, Yogyakarta","Fore Coffee Pakuwon Mall, Yogyakarta - Lt.UG  Jl. Ring Road Utara, Kaliwaru, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",13,-7.7602722,110.3987197,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/YHLf8KGYHEmv4boH6,88909643702,Indonesia
FC_0223,226,Fore Coffee Palembang Icon Mall,Fore Coffee Palembang Icon Mall,Palembang Icon Mall,"Fore Coffee - Palembang Icon Unit G-66, Jl. POM IX, Kel. Lorok Pakjo, Kec. Ilir Barat 1, Kota Palembang, Sumatera Selatan 30137",16,-2.979006033177861,104.74571213512688,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/ACGvczwkXJCXaKzf9,88905452689,Indonesia
FC_0224,413,PSMAL,Fore Coffee Palembang Square Mall,Palembang Square Mall,"Fore Coffee Palembang Square Mall -  Jl. Angkatan 45, Lorok Pakjo, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137",16,-2.9764408,104.7434871,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/kTTzT41jyZpYJBXr7,8881026173,Indonesia
FC_0225,212,Fore Coffee Palembang Trade Center,Fore Coffee Palembang Trade Center,Palembang Trade Center,"Fore Coffee - PTC Mall, GF Area Selasar, 8 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30164",16,-2.9512212,104.7611112,all,store,08:00,22:00,08:00,21:00,5000,active,True,https://goo.gl/maps/C9UccoiJSZyXyzx88,88975341789,Indonesia
FC_0226,198,Fore Coffee Pamulang,Fore Coffee Pamulang,Pamulang,"Fore Coffee - Pamulang, Ruko Pamulang Permai, SH. 12/07, Kel. Pamulang Barat, Kec.Pamulang, Kota Tangerang Selatan, Provinsi Banten",2,-6.3433954,106.7330605,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/VRYXoGXGWPybxDrp7,8881701647,Indonesia
FC_0227,329,PANAM,Fore Coffee Panam Pekanbaru,Panam Pekanbaru,"Fore Panam Pekanbaru -  Jl HR Soebrantas No. 83, 84 RT 005/RW 02, Kel. Delima, Kec. Binawidya, Kota Pekanbaru",35,0.4642859,101.4119635,all,store,08:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/ZJrgBTxp56j5edMEA,8881021342,Indonesia
FC_0228,480,PASRN,Fore Coffee Panglima Sudirman Pasuruan,Panglima Sudirman Pasuruan,"Fore coffee Panglima Sudirman Pasuruan - Jl. Panglima Sudirman No.92 A, Purworejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67115",64,-7.6553152,112.8976738,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/FWnxnHKYaVzzK34r5,888297302000,Indonesia
FC_0229,13,Fore Coffee Panin ( Drive Thru ),Fore Coffee Panin Drive Thru,Panin Drive Thru,"Fore Coffee - Panin Drive Thru, Jl. Jend. Sudirman No.kav.1, Gelora, Jakarta Pusat",1,-6.227968,106.800294,all,store,07:00,19:00,07:00,18:00,5000,active,True,https://goo.gl/maps/WCJuuiHigaUxduGEA,8881136822,Indonesia
FC_0230,19,Fore Coffee Pantai Indah Kapuk,Fore Coffee Pantai Indah Kapuk,Pantai Indah Kapuk,"Fore Coffee - Rukan Cordoba 2 Blok D2, Jl. Marina Raya Pantai Indah Kapuk Penjaringan, Jakarta Utara",1,-6.111447,106.7423,all,store,07:00,20:00,07:00,19:00,5000,active,True,https://goo.gl/maps/adLZGisSmF6Tv5Cy5,8881029664,Indonesia
FC_0231,189,Fore Coffee Paragon Semarang,Fore Coffee Paragon Semarang,Paragon Semarang,"Fore Coffee Paragon Semarang - Jl. Pemuda No.118, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132",11,-6.978979657270742,110.41595199152148,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/gdc6pn3SVbcmADA47,88905782503,Indonesia
FC_0232,188,Fore Paris Van Java,Fore Coffee Paris Van Java,Paris Van Java,"Fore Coffee - JL. Sukajadi no.131-139, cipedes. Kec sukajadi, kota bandung jawa barat 40162 City: Bandung (Lantai RL)",8,-6.888382,107.596207,all,leisure,09:00,22:00,09:00,21:00,5000,active,True,https://goo.gl/maps/3cowEUCWaAXnawKT6,88905782502,Indonesia
FC_0233,446,PSKL,Fore Coffee Paskal 23,Paskal 23,"Fore Coffee Paskal 23 - Paskal 23 Hypersquare, Blok A no 5, Jl. Pasir Kaliki, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265",8,-6.915214556830531,107.59774024173208,all,store,08:00,22:00,08:00,21:00,5000,active,True,https://maps.app.goo.gl/bpMUYdjLarm9Qpfi6,81944216514,Indonesia
FC_0234,232,Fore Coffee Patimura Padang,Fore Coffee Patimura Padang,Patimura Padang,"Fore Coffee - Jalan Pattimura No. 9, Kelurahan Kampung Jao, Kecamatan Padang Barat",29,-0.9445578,100.3576777,all,store,07:00,23:00,07:00,22:00,5000,inactive,False,https://maps.app.goo.gl/zuvDV42cXHiDkwr66,8889975967,Indonesia
FC_0235,276,Paus Rawamangun,Fore Coffee Paus Rawamangun,Paus Rawamangun,"Fore Coffee - Jl. Paus Raya Blok A No. 84D, RT 001/RW008, Kel. Jati, Kec. Pulo Gadung, Jakarta Timur",1,-6.194613,106.8914074,all,store,07:00,23:00,07:00,22:30,5000,active,True,https://goo.gl/maps/1scrCynps84DHtCh8,8881075980,Indonesia
FC_0236,203,Fore Coffee Pentacity,Fore Coffee Pentacity,Pentacity,"Fore Coffee - Pentacity Mall Balikpapan Superblock Jalan Jenderal Sudirman No.47 Gunung Bahagia Balikpapan Selatan, Gunung Bahagia, Superblock, Balikpapan City, East Kalimantan 76114",19,-1.2741692,116.8566909,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/fEELWmtFKzUnhQJT9,88973646071,Indonesia
FC_0237,536,PRSBY,Fore Coffee Perak Surabaya,Perak Surabaya,"Fore coffee perak surabaya - Jl. Perak Timur No.90Perak Tim., Kec. Pabean Cantian, Surabaya, Jawa Timur 60164",3,-7.2272095,112.7284697,all,store,07:00,22:00,07:00,21:00,5000,inactive,False,https://maps.app.goo.gl/tWJJhooWJernCrSz5,88975974653,Indonesia
FC_0238,311,PRNTS,Fore Coffee Perintis Kemerdekaan,Perintis Kemerdekaan,"Fore Coffee Perintis Kemerdekaan - Jl. Perintis Kemerdekaan, Kel. Tamalanrea Jaya, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan",12,-5.142863,119.476019,all,store,07:00,23:00,07:00,22:30,5000,active,True,https://maps.app.goo.gl/ygt7z4uxDgfhKgzM9,8881021371,Indonesia
FC_0239,12,Fore Coffee Pesanggrahan,Fore Coffee Pesanggrahan,Pesanggrahan,"Fore Coffee - Pesanggrahan, Jl. Pesanggrahan no.168M, Kembangan, Jakarta Barat",1,-6.186414,106.75478,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/cjzBB3MSYaZRKFB68,8881029511,Indonesia
FC_0240,55,Fore Coffee Petogogan,Fore Coffee Petogogan,Petogogan,Fore Coffee - Jl. Petogogan 1 no.21 Jakarta Selatan,1,-6.251322,106.794681,all,fore_go,07:00,22:00,07:00,22:00,5000,active,True,https://goo.gl/maps/g5CdBbXSGhvmZjsX6,87839910203,Indonesia
FC_0241,344,AMBRK,Fore Coffee Plaza Ambarrukmo,Plaza Ambarrukmo,"Fore Coffee Plaza Ambarrukmo - Jl. Laksda Adisucipto No.80, Ambarukmo, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",13,-7.7825776,110.3985153,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/hYQK4L5FerqfMxBB6,8881050861,Indonesia
FC_0242,468,PPBGW,Fore Coffee Plaza Begawan,Plaza Begawan,"Fore Coffee Plaza Begawan - Jl. Raya Tlogomas No. 1-3 , Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",9,-7.926789,112.602493,all,store,07:00,23:00,07:00,22:00,5000,active,True,"https://www.google.com/maps/place/7%C2%B055'36.4%22S+112%C2%B036'09.0%22E/@-7.9267893,112.5999184,17z/data=!3m1!4b1!4m4!3m3!8m2!3d-7.9267893!4d112.6024933?hl=id&entry=ttu&g_ep=EgoyMDI1MDgyNS4wIKXMDSoA",88297302001,Indonesia
FC_0243,96,Fore Coffee Plaza Festival,Fore Coffee Plaza Festival,Plaza Festival,"Fore Coffee - Epicentrum, Jl. H. R. Rasuna Said No.Kav. 22, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan",1,-6.220919,106.833005,all,grab_and_go,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/iTpUFkKUd5HKYgrz9,8881029740,Indonesia
FC_0244,3,Fore Coffee Plaza Indonesia,Fore Coffee Plaza Indonesia,Plaza Indonesia,"Fore Coffee - Plaza Indonesia L1 #E022, Jl. M.H. Thamrin No.Kav. 28-30, Jakarta Pusat",1,-6.1932745,106.8211886,all,grab_and_go,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/A7aPARSXrbiMc3mn7,8881029572,Indonesia
FC_0245,331,PRYGN,Fore Coffee Plaza Parahyangan,Plaza Parahyangan,"Fore Coffee Plaza Parahyangan - Jl. Dalem Kaum No.54, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251. Lantai Dasar Unit B3",8,-6.922431878132277,107.60621968102468,all,store,10:00,20:00,10:00,20:00,5000,active,True,https://maps.app.goo.gl/nSj2AgNkmN3hJGhE9,8881021319,Indonesia
FC_0246,537,PLZSB,Fore Coffee Plaza Surabaya,Plaza Surabaya,"Fore coffee Plaza Surabaya - Plaza Surabaya, Jl. Pemuda No.33, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 60271, Lantai 01SC004",3,-7.265483,112.74884,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://maps.app.goo.gl/zFKyezyZRxaXtwYm9,88975974659,Indonesia
FC_0247,250,"Pollux Shopping Centre, Batam","Fore Coffee Pollux Shopping Centre, Batam","Pollux Shopping Centre, Batam","Fore Coffee - Jl. Laksamana Bintan, Kecamatan Batam Centre, Kota Batam (Unit GF-11)",22,1.1199027,104.0459387,all,store,10:00,22:00,10:00,21:00,5000,active,True,https://goo.gl/maps/tJ9t7D9NjXRSaJEcA,8881701699,Indonesia
FC_0248,227,Fore Coffee Pondok Bambu,Fore Coffee Pondok Bambu,Pondok Bambu,"Fore Coffee - Jl. Pahlawan Revolusi No 14 RT 4 RW 3, Kel. Pondok Bambu, Kec. Duren Sawit, Jakarta Timur 13430",1,-6.232784330541674,106.8966889740124,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/BWZ8nAbFANWWywyQ8,8892607183,Indonesia
FC_0249,49,Fore Coffee Pondok Labu,Fore Coffee Pondok Labu,Pondok Labu,"Fore Coffee - Jl. Margasatwa No.2 Cilandak, Pondok Labu, Jakarta Selatan",1,-6.31272,106.79702,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/qTFxBN8HeujqPQeZ6,85770031328,Indonesia
FC_0250,533,PNPG,Fore Coffee Pondok Pinang,Pondok Pinang,"Fore Coffee Pondok Pinang - Jl. Ciputat Raya No.207, RT.6/RW.2, Pd. Pinang, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310",1,-6.2670454,106.7749331,all,store,07:00,22:00,07:00,21:00,5000,coming_soon,False,https://maps.app.goo.gl/reHfxAYht1YjFwMH8,88975974669,Indonesia
FC_0251,65,Fore Coffee Puri Kembangan,Fore Coffee Puri Kembangan,Puri Kembangan,"Fore Coffee - Jl. Kembangan Raya No. 46 Kembangan Selatan, Kembangan, Jakarta Barat",1,-6.185382,106.732204,all,fore_go,07:00,21:00,07:00,21:00,5000,active,True,http://bit.ly/forepurikembangan,87804047563,Indonesia
FC_0252,278,QBig BSD City,Fore Coffee QBig BSD City,QBig BSD City,"Fore Coffee - Jl. BSD Raya Utama, Lengkong Kulon, Kec. Pagedangan, Kabupaten Tangerang, Banten 15331",24,-6.284221234048166,106.63802350887052,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/qaotMtk7DWdLa2e36,8881075993,Indonesia
FC_0253,428,RDSH,Fore Coffee Raden Saleh Ciledug,Raden Saleh Ciledug,"Fore Coffee-Jl. Raden Saleh, RT.002/RW.004, Karang Tengah, Kec. Karang Tengah, Kota Tangerang, Banten 15157",1,-6.2211035,106.7059152,all,store,07:00,23:00,07:00,22:45,5000,active,True,https://maps.app.goo.gl/K7vsHSqGUpyPnfcg7,8881026183,Indonesia
FC_0254,544,RJPLM,Fore Coffee Rajawali Palembang,Rajawali Palembang,"Fore Coffee Rajawali Palembang -  Jl. Rajawali No.6, RT.018, RW.06, 9 Ilir, Ilir timur III, Kota Palembang",16,-2.9688895,104.7638436,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/5ZZKntR79JvjpJnv6,88975974683,Indonesia
FC_0255,28,Fore Coffee Rawamangun Muka Timur,Fore Coffee Rawamangun Muka Timur,Rawamangun Muka Timur,"Fore Coffee - Jl. Rawamangun Muka Timur No.60 Rawamangun, Jakarta Timur",1,-6.200243,106.882379,all,fore_go,07:00,21:00,07:00,20:30,5000,active,True,https://goo.gl/maps/RUXPcSdgv92kWqhWA,8881029587,Indonesia
FC_0256,530,JMRSR,Fore Coffee Raya Jemursari Surabaya,Raya Jemursari Surabaya,"Fore coffee Raya Jemursari Surabaya - Jl. Raya Jemursari No.94, Jemur Wonosari, Kec. Wonocolo, Surabaya, Jawa Timur 60237",3,-7.3221634,112.7442788,all,store,07:00,23:00,07:00,22:00,5000,active,True,https://maps.app.goo.gl/Djy3HmyMH6rTpQXt9,88975974655,Indonesia
FC_0257,420,RCVTRN,Fore Coffee RC Veteran Jakarta,RC Veteran Jakarta,"Fore Coffee RC Veteran Jakarta - Jl. RC. Veteran Raya No.61, RT.10/RW.1, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330",1,-6.272089,106.764282,all,store,07:00,23:30,07:00,23:00,5000,active,True,https://maps.app.goo.gl/JxfSSigXVCGK7Nax8,8881026175,Indonesia
FC_0258,87,Fore Coffee RDTX Square,Fore Coffee RDTX Square (Ex Menara Standard Chartered),RDTX Square (Ex Menara Standard Chartered),"Fore Coffee - RDTX Square, Jl. Prof. DR. Satrio No.164, RT.4/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",1,-6.2183078,106.8183504,all,leisure,07:00,18:00,07:00,17:00,5000,active,True,https://maps.app.goo.gl/AYsQV7SsH8cwtz9G6,8881594066,Indonesia
FC_0259,209,Fore Coffee Renon,Fore Coffee Renon,Renon,"Fore Coffee Renon, Jl. Cok Agung Tresna No.37A, Dangin Puri Klod, Kec. Denpasar Tim., Kota Denpasar, Bali 80234 (bersebelahan dengan bendega restaurant)",20,-8.666816,115.228174,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://goo.gl/maps/U9iSjHwUcCyUSFQ87,88975341788,Indonesia
FC_0260,149,Resinda Park Karawang,Fore Coffee Resinda Park Karawang,Resinda Park Karawang,"Fore Coffee - Jl. Interchange Karawang Barat, Purwadana, Kec. Telukjambe Tim., Kabupaten 8, Jawa Barat 41361. depan Starbucks Lantai GF",25,-6.3020923,107.2779945,all,grab_and_go,10:00,22:00,10:00,21:00,5000,active,True,http://bit.ly/ForeResindaParkKarawang,8881594280,Indonesia
FC_0261,378,RESAG,Fore Coffee Rest Area KM 754 Surabaya - Gempol,Rest Area KM 754 Surabaya - Gempol,"Fore Coffee Rest Area KM 754 Surabaya - Gempol, - Surabaya - Gempol Toll Rd No.26, Ngepung, Sidokepung, Buduran, Sidoarjo Regency, East Java 61252",36,-7.4258117,112.6935809,pickup_only,store,06:00,22:00,06:00,21:00,5000,active,True,https://maps.app.goo.gl/ZfQ9FUkkK4Fr544w5,88973609271,Indonesia
FC_0262,493,RMTHD,Fore Coffee Riau Bandung,Riau Bandung,"Fore Coffee Riau Bandung - Jl. L. L. R.E. Martadinata No.36, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115",8,-6.9062493,107.6166623,all,store,07:00,23:00,07:00,23:00,5000,active,True,https://maps.app.goo.gl/evGK9DVFzvt6wpQk9,87783795603,Indonesia
FC_0263,520,RHBDG,Fore Coffee Riau Hub Bandung,Riau Hub Bandung,"Fore coffee Riau Hub - LLRE Martadinata St No.229, Cihapit, Bandung Wetan, Bandung City, West Java 40114",8,-6.915371412243047,107.630090664783,all,store,08:00,23:00,08:00,22:00,5000,active,True,https://maps.app.goo.gl/JdoVuErt7aFiMQW9A,88975974696,Indonesia
FC_0264,195,Fore Coffee Royal Plaza Surabaya,Fore Coffee Royal Plaza Surabaya,Royal Plaza Surabaya,"Fore Coffee Royal Plaza Lantai LG , Jl. Ahmad Yani no 16-18, Wonokromo, Kec. Wonokromo, Kota SBY, Jawa Timur 60243",3,-7.3102288,112.732377,all,leisure,10:00,21:30,10:00,20:30,5000,active,True,https://goo.gl/maps/ZLBWq1NEiuRMZPyj6,88905782504,Indonesia
FC_0265,219,Fore Coffee Kelapa Gading,Fore Coffee Ruko Kelapa Gading,Ruko Kelapa Gading,"Fore Coffee Ruko Kelapa Gading Boulevard Barat, Blok LC6 no 43 . Sebrang emerald tower",1,-6.157833,106.900726,all,store,07:00,22:00,07:00,21:30,5000,active,True,https://goo.gl/maps/rhnhBWsZUrC7LiAZ9,8881007299,Indonesia
FC_0266,360,RCPAL,"Fore Coffee Ryacudu, palembang","Ryacudu, palembang","Fore Coffee Ryacudu, palembang - Jl. Mayjen H. M. Ryacudu No. 14, 7 Ulu, Kec. Seberang Ulu 1, Kota Palembang, Sumatra Selatan.",16,-2.998191,104.7676199,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/GEVZUHC8yp5GPJbu9,8881051348,Indonesia
FC_0267,345,SCLCP,Fore Coffee S Parman Cilacap,S Parman Cilacap,"Fore Coffee S Parman Cilacap - Jl. S. Parman No.5, Cilacap, Sidanegara, Kec. Cilacap Tengah, Kabupaten Cilacap, Jawa Tengah 53211",51,-7.7269964,109.0135127,all,store,07:00,22:00,07:00,21:00,5000,active,True,https://maps.app.goo.gl/84R8LaBYPrBgRkEdA,8881050832,Indonesia
FC_0268,487,SATC,Fore Coffee S.A Tirtayasa Cilegon,S.A Tirtayasa Cilegon,"Fore Coffee - JL SA. Tirtayasa, Masigit, Kec. Cilegon, Kota Cilegon, Banten 42411",44,-6.0161356,106.0502714,all,store,08:00,22:00,08:00,22:00,5000,active,True,https://maps.app.goo.gl/wdjkja6oGUt4BpUX6,87783795588,Indonesia
