transaction_id,date,time,outlet_id,outlet_name,city,province,menu_id,menu_name,category,quantity,unit_price,total_amount,channel
TXN_014654,2025-09-24,11:01,FC_0263,Fore Coffee Wiyung,Surabaya,Jawa Timur,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Dine-in
TXN_014655,2025-03-01,10:52,FC_0190,Fore Coffee The Park Solo,Solo,Jawa Tengah,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_014656,2025-08-13,14:10,FC_0153,Fore Coffee Gading Serpong,Tangerang,Banten,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_014657,2025-06-11,12:31,FC_0122,Fore Coffee Artha Gading,Jakarta Utara,DKI Jakarta,COF09,Iced Caramel Praline Macchiato,Coffee,4,34000,136000,Pick-up (App)
TXN_014658,2025-05-09,13:41,FC_0158,Fore Coffee Location 1,Banjarmasin,Kalimantan Selatan,NCF04,Iced Almond Choco,Non Coffee,1,39000,39000,GoFood
TXN_014659,2025-09-27,09:02,FC_0243,Fore Coffee Braga City Walk,Bandung,Jawa Barat,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,GrabFood
TXN_014660,2025-09-05,15:04,FC_0255,Fore Coffee Area 6,Palembang,Sumatera Selatan,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_014661,2025-06-28,17:03,FC_0292,Fore Coffee Daan Mogot,Jakarta Barat,DKI Jakarta,AMR04,Iced Triple Peach Americano,Americano,1,29000,29000,Pick-up (App)
TXN_014662,2025-09-17,14:41,FC_0178,Fore Coffee Grand Wisata,Bekasi,Jawa Barat,NCF02,Iced Matcha Green Tea,Non Coffee,2,34000,68000,Dine-in
TXN_014663,2025-03-27,15:59,FC_0313,Fore Coffee BTC Fashion Mall,Bandung,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,GrabFood
TXN_014664,2026-03-13,14:16,FC_0002,Fore Coffee Rawamangun,Jakarta Timur,DKI Jakarta,COF04,Iced Bumi Latte,Coffee,2,25000,50000,Pick-up (App)
TXN_014665,2026-01-08,09:33,FC_0249,Fore Coffee Supermal Karawaci,Tangerang,Banten,DEL02,Chicken Teriyaki Sandwich,Fore Deli,1,39000,39000,Dine-in
TXN_014666,2026-01-29,16:09,FC_0210,Fore Coffee Location 3,Pontianak,Kalimantan Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Dine-in
TXN_014667,2025-09-25,08:38,FC_0340,Fore Coffee Trans Studio Mall Makassar,Makassar,Sulawesi Selatan,AMR01,Iced Americano,Americano,2,23000,46000,Pick-up (App)
TXN_014668,2025-05-26,15:14,FC_0284,Fore Coffee Simpang Lima,Semarang,Jawa Tengah,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Dine-in
TXN_014669,2025-02-08,16:56,FC_0266,Fore Coffee Sun Plaza,Medan,Sumatera Utara,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_014670,2025-10-03,18:32,FC_0345,Fore Coffee Area 9,Denpasar,Bali,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_014671,2025-02-20,16:40,FC_0017,Fore Coffee Victoria Street,Singapore,Singapore,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Pick-up (App)
TXN_014672,2025-11-07,11:41,FC_0330,Fore Coffee DP Mall,Semarang,Jawa Tengah,NCF05,Iced Matcha Butter Salt Cream,Non Coffee,1,31000,31000,Pick-up (App)
TXN_014673,2026-03-22,08:02,FC_0244,Fore Coffee Thamrin Plaza,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_014674,2025-10-18,07:19,FC_0092,Fore Coffee Ijen,Malang,Jawa Timur,REF01,Iced Coco Peach Fusion,Refresher,2,29000,58000,ShopeeFood
TXN_014675,2025-11-11,08:15,FC_0042,Fore Coffee Malang Town Square,Malang,Jawa Timur,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GrabFood
TXN_014676,2025-10-30,08:01,FC_0038,Fore Coffee The Cathay,Singapore,Singapore,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,4,33000,132000,Pick-up (App)
TXN_014677,2025-09-10,12:36,FC_0250,Fore Coffee Menteng,Jakarta Pusat,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,GoFood
TXN_014678,2025-05-03,11:25,FC_0139,Fore Coffee Gandaria City,Jakarta Selatan,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,GrabFood
TXN_014679,2025-03-11,15:18,FC_0251,Fore Coffee Baywalk Mall,Jakarta Utara,DKI Jakarta,AMR02,Hot Americano,Americano,2,23000,46000,Pick-up (App)
TXN_014680,2025-03-27,14:07,FC_0302,Fore Coffee Area 19,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_014681,2025-10-20,14:28,FC_0056,Fore Coffee Pesona Square,Depok,Jawa Barat,DEL02,Chicken Teriyaki Sandwich,Fore Deli,2,39000,78000,GrabFood
TXN_014682,2025-08-01,15:26,FC_0186,Fore Coffee Sunter Mall,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,4,29000,116000,Dine-in
TXN_014683,2025-11-01,12:37,FC_0205,Fore Coffee Location 3,Banjarmasin,Kalimantan Selatan,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_014684,2025-10-02,12:57,FC_0064,Fore Coffee Darmo,Surabaya,Jawa Timur,COF09,Iced Caramel Praline Macchiato,Coffee,1,34000,34000,GoFood
TXN_014685,2025-06-10,14:30,FC_0004,Fore Coffee Kelapa Gading,Jakarta Utara,DKI Jakarta,NCF02,Iced Matcha Green Tea,Non Coffee,3,34000,102000,Dine-in
TXN_014686,2025-02-22,15:52,FC_0129,Fore Coffee Kebayoran Baru,Jakarta Selatan,DKI Jakarta,TEA02,Iced Green Tea Jasmine,Tea,1,29000,29000,Pick-up (App)
TXN_014687,2025-08-25,21:04,FC_0104,Fore Coffee Location 3,Samarinda,Kalimantan Timur,DEL02,Chicken Teriyaki Sandwich,Fore Deli,2,39000,78000,GrabFood
TXN_014688,2025-10-14,15:29,FC_0019,Fore Coffee Area 22,Jakarta Pusat,DKI Jakarta,COF04,Iced Bumi Latte,Coffee,1,25000,25000,GrabFood
TXN_014689,2025-01-25,16:44,FC_0114,Fore Coffee Palembang Icon,Palembang,Sumatera Selatan,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GoFood
TXN_014690,2025-09-15,16:04,FC_0044,Fore Coffee Graha Raya,Tangerang Selatan,Banten,COF02,Hot Cafe Latte,Coffee,2,29000,58000,GrabFood
TXN_014691,2025-04-14,10:31,FC_0009,Fore Coffee Mangga Dua,Jakarta Pusat,DKI Jakarta,NCF01,Iced Dark Chocolate,Non Coffee,3,34000,102000,Pick-up (App)
TXN_014692,2025-05-18,09:22,FC_0044,Fore Coffee Graha Raya,Tangerang Selatan,Banten,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_014693,2025-03-10,15:01,FC_0134,Fore Coffee Kenjeran,Surabaya,Jawa Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Dine-in
TXN_014694,2026-01-13,08:03,FC_0020,Fore Coffee Sawangan,Depok,Jawa Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014695,2026-03-04,13:44,FC_0120,Fore Coffee Kuningan City,Jakarta Selatan,DKI Jakarta,NCF02,Iced Matcha Green Tea,Non Coffee,4,34000,136000,Pick-up (App)
TXN_014696,2025-02-20,16:00,FC_0084,Fore Coffee Tunjungan Plaza,Surabaya,Jawa Timur,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014697,2025-03-13,10:18,FC_0033,Fore Coffee Area 13,Tangerang Selatan,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014698,2025-06-24,10:29,FC_0062,Fore Coffee Area 31,Jakarta Selatan,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GrabFood
TXN_014699,2025-08-21,08:56,FC_0125,Fore Coffee Ciputra Mall Semarang,Semarang,Jawa Tengah,COF09,Iced Caramel Praline Macchiato,Coffee,2,34000,68000,Dine-in
TXN_014700,2025-06-27,12:03,FC_0084,Fore Coffee Tunjungan Plaza,Surabaya,Jawa Timur,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Dine-in
TXN_014701,2025-02-04,08:30,FC_0190,Fore Coffee The Park Solo,Solo,Jawa Tengah,COF03,Iced Cappuccino,Coffee,2,29000,58000,Dine-in
TXN_014702,2025-06-01,18:36,FC_0117,Fore Coffee Location 3,Badung,Bali,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_014703,2025-08-29,07:34,FC_0217,Fore Coffee Mall Bali Galeria,Denpasar,Bali,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_014704,2025-01-30,15:49,FC_0277,Fore Coffee Monas Area,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014705,2025-09-14,19:47,FC_0248,Fore Coffee Area 6,Solo,Jawa Tengah,COF11,Iced Buttercream Tiramisu Latte,Coffee,3,34000,102000,Dine-in
TXN_014706,2025-03-07,10:07,FC_0286,Fore Coffee Grand Galaxy Park,Bekasi,Jawa Barat,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,GrabFood
TXN_014707,2025-05-18,15:03,FC_0088,Fore Coffee Location 1,Aceh,Aceh,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,Pick-up (App)
TXN_014708,2025-02-12,09:09,FC_0052,Fore Coffee Location 4,Badung,Bali,COF11,Iced Buttercream Tiramisu Latte,Coffee,1,34000,34000,GoFood
TXN_014709,2025-04-14,08:12,FC_0316,Fore Coffee TangCity Mall,Tangerang,Banten,SIG07,Iced Kopi Dari Tani,Fore Signature,3,25000,75000,GrabFood
TXN_014710,2025-07-02,13:03,FC_0182,Fore Coffee Metropolitan Mall,Bekasi,Jawa Barat,COF01,Iced Cafe Latte,Coffee,2,29000,58000,GoFood
TXN_014711,2026-01-12,13:14,FC_0114,Fore Coffee Palembang Icon,Palembang,Sumatera Selatan,SIG06,Iced Buttercream Latte,Fore Signature,4,33000,132000,GoFood
TXN_014712,2025-11-01,11:11,FC_0211,Fore Coffee Alauddin,Makassar,Sulawesi Selatan,SIG07,Iced Kopi Dari Tani,Fore Signature,3,25000,75000,Pick-up (App)
TXN_014713,2025-11-03,13:40,FC_0296,Fore Coffee Location 2,Kediri,Jawa Timur,TEA01,Iced English Breakfast,Tea,3,29000,87000,GrabFood
TXN_014714,2025-10-04,12:26,FC_0276,Fore Coffee Plaza Indonesia,Jakarta Pusat,DKI Jakarta,TEA02,Iced Green Tea Jasmine,Tea,3,29000,87000,Pick-up (App)
TXN_014715,2025-02-13,15:42,FC_0181,Fore Coffee Location 1,Kupang,Nusa Tenggara Timur,COF03,Iced Cappuccino,Coffee,2,29000,58000,GoFood
TXN_014716,2025-10-19,16:34,FC_0125,Fore Coffee Ciputra Mall Semarang,Semarang,Jawa Tengah,COF06,Iced Dirty Matchapresso,Coffee,1,31000,31000,Pick-up (App)
TXN_014717,2025-08-05,09:58,FC_0266,Fore Coffee Sun Plaza,Medan,Sumatera Utara,AMR01,Iced Americano,Americano,2,23000,46000,Dine-in
TXN_014718,2025-01-22,16:51,FC_0083,Fore Coffee Pacific Place,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Pick-up (App)
TXN_014719,2026-03-20,19:07,FC_0088,Fore Coffee Location 1,Aceh,Aceh,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,ShopeeFood
TXN_014720,2025-08-28,11:27,FC_0214,Fore Coffee Pandanaran,Semarang,Jawa Tengah,TEA02,Iced Green Tea Jasmine,Tea,2,29000,58000,ShopeeFood
TXN_014721,2025-08-27,20:56,FC_0119,Fore Coffee Area 7,Yogyakarta,DI Yogyakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_014722,2026-03-29,12:09,FC_0128,Fore Coffee Season City,Jakarta Barat,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,GrabFood
TXN_014723,2025-11-28,15:33,FC_0172,Fore Coffee Area 11,Jakarta Timur,DKI Jakarta,COF03,Iced Cappuccino,Coffee,5,29000,145000,Pick-up (App)
TXN_014724,2026-02-24,18:33,FC_0104,Fore Coffee Location 3,Samarinda,Kalimantan Timur,COF06,Iced Dirty Matchapresso,Coffee,2,31000,62000,Dine-in
TXN_014725,2025-06-01,14:27,FC_0128,Fore Coffee Season City,Jakarta Barat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_014726,2026-01-05,07:59,FC_0269,Fore Coffee Krakatau,Medan,Sumatera Utara,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_014727,2025-04-20,11:37,FC_0209,Fore Coffee Location 4,Banjarmasin,Kalimantan Selatan,SIG02,Hot Aren Latte,Fore Signature,3,29000,87000,ShopeeFood
TXN_014728,2025-02-28,18:11,FC_0216,Fore Coffee Area 32,Jakarta Selatan,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,ShopeeFood
TXN_014729,2025-12-17,18:31,FC_0314,Fore Coffee Location 1,Sorong,Papua Barat,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,ShopeeFood
TXN_014730,2025-10-24,08:42,FC_0321,Fore Coffee Cikini,Jakarta Pusat,DKI Jakarta,REF01,Iced Coco Peach Fusion,Refresher,1,29000,29000,GoFood
TXN_014731,2026-02-02,13:22,FC_0201,Fore Coffee Location 2,Bogor,Jawa Barat,COF11,Iced Buttercream Tiramisu Latte,Coffee,2,34000,68000,Dine-in
TXN_014732,2025-07-19,12:04,FC_0131,Fore Coffee Location 1,Palangkaraya,Kalimantan Tengah,COF07,Double Iced Shaken Latte,Coffee,1,33000,33000,Walk-in Takeaway
TXN_014733,2025-04-29,09:43,FC_0215,Fore Coffee Location 6,Bogor,Jawa Barat,NCF01,Iced Dark Chocolate,Non Coffee,2,34000,68000,Dine-in
TXN_014734,2025-09-30,11:43,FC_0297,Fore Coffee Dieng,Malang,Jawa Timur,COF01,Iced Cafe Latte,Coffee,1,29000,29000,Dine-in
TXN_014735,2025-02-28,09:05,FC_0238,Fore Coffee Cinere Bellevue,Depok,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,Dine-in
TXN_014736,2025-04-24,15:43,FC_0215,Fore Coffee Location 6,Bogor,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,3,29000,87000,Pick-up (App)
TXN_014737,2025-04-14,09:07,FC_0225,Fore Coffee Paris Van Java,Bandung,Jawa Barat,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Dine-in
TXN_014738,2025-09-17,14:26,FC_0277,Fore Coffee Monas Area,Jakarta Pusat,DKI Jakarta,SIG02,Hot Aren Latte,Fore Signature,1,29000,29000,Dine-in
TXN_014739,2026-03-05,19:44,FC_0187,Fore Coffee QBig BSD,Tangerang,Banten,NCF01,Iced Dark Chocolate,Non Coffee,3,34000,102000,Dine-in
TXN_014740,2026-02-24,13:15,FC_0032,Fore Coffee Grand City Mall,Surabaya,Jawa Timur,DEL02,Chicken Teriyaki Sandwich,Fore Deli,1,39000,39000,ShopeeFood
TXN_014741,2025-02-04,14:28,FC_0078,Fore Coffee Sudirman Palembang,Palembang,Sumatera Selatan,COF01,Iced Cafe Latte,Coffee,4,29000,116000,Dine-in
TXN_014742,2025-07-28,16:54,FC_0021,Fore Coffee Area 15,Jakarta Barat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GrabFood
TXN_014743,2025-09-12,08:35,FC_0052,Fore Coffee Location 4,Badung,Bali,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,GrabFood
TXN_014744,2025-09-18,19:02,FC_0092,Fore Coffee Ijen,Malang,Jawa Timur,NCF01,Iced Dark Chocolate,Non Coffee,5,34000,170000,GoFood
TXN_014745,2025-02-28,13:26,FC_0120,Fore Coffee Kuningan City,Jakarta Selatan,DKI Jakarta,AMR01,Iced Americano,Americano,3,23000,69000,Pick-up (App)
TXN_014746,2025-01-22,11:45,FC_0248,Fore Coffee Area 6,Solo,Jawa Tengah,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014747,2025-06-10,15:29,FC_0318,Fore Coffee Area 18,Tangerang,Banten,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_014748,2025-10-11,18:20,FC_0286,Fore Coffee Grand Galaxy Park,Bekasi,Jawa Barat,SIG02,Hot Aren Latte,Fore Signature,3,29000,87000,GoFood
TXN_014749,2025-05-07,07:00,FC_0204,Fore Coffee Ciputra World,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,GrabFood
TXN_014750,2025-12-01,08:08,FC_0041,Fore Coffee Sleman City Hall,Yogyakarta,DI Yogyakarta,SIG04,Iced Pandan Latte,Fore Signature,3,29000,87000,Pick-up (App)
TXN_014751,2025-12-08,18:06,FC_0113,Fore Coffee Location 2,Purwokerto,Jawa Tengah,NCF03,Iced Classic Milo,Non Coffee,1,25000,25000,Pick-up (App)
TXN_014752,2025-07-10,08:44,FC_0022,Fore Coffee Area 17,Tangerang,Banten,COF02,Hot Cafe Latte,Coffee,1,29000,29000,GoFood
TXN_014753,2025-07-01,19:20,FC_0038,Fore Coffee The Cathay,Singapore,Singapore,COF05,Iced Malty Latte,Coffee,1,27000,27000,Pick-up (App)
TXN_014754,2025-07-14,10:22,FC_0054,Fore Coffee Rungkut,Surabaya,Jawa Timur,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,GrabFood
TXN_014755,2025-10-12,09:47,FC_0129,Fore Coffee Kebayoran Baru,Jakarta Selatan,DKI Jakarta,AMR04,Iced Triple Peach Americano,Americano,3,29000,87000,Dine-in
TXN_014756,2025-05-05,10:39,FC_0163,Fore Coffee Navapark BSD,Tangerang Selatan,Banten,COF02,Hot Cafe Latte,Coffee,1,29000,29000,Pick-up (App)
TXN_014757,2026-03-29,08:00,FC_0330,Fore Coffee DP Mall,Semarang,Jawa Tengah,SIG04,Iced Pandan Latte,Fore Signature,2,29000,58000,Pick-up (App)
TXN_014758,2026-03-16,14:56,FC_0232,Fore Coffee Jatinegara,Jakarta Timur,DKI Jakarta,SIG04,Iced Pandan Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_014759,2025-09-15,10:45,FC_0213,Fore Coffee ICE BSD,Tangerang,Banten,NCF02,Iced Matcha Green Tea,Non Coffee,1,34000,34000,Dine-in
TXN_014760,2025-07-14,16:55,FC_0068,Fore Coffee Jababeka,Bekasi,Jawa Barat,NCF02,Iced Matcha Green Tea,Non Coffee,2,34000,68000,Pick-up (App)
TXN_014761,2025-11-29,10:39,FC_0333,Fore Coffee Pakuwon Mall,Surabaya,Jawa Timur,TEA01,Iced English Breakfast,Tea,1,29000,29000,Dine-in
TXN_014762,2025-04-27,09:35,FC_0331,Fore Coffee Depok Town Square,Depok,Jawa Barat,COF03,Iced Cappuccino,Coffee,2,29000,58000,GoFood
TXN_014763,2026-01-03,08:09,FC_0323,Fore Coffee Location 1,Kediri,Jawa Timur,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GrabFood
TXN_014764,2025-04-26,14:47,FC_0202,Fore Coffee Detos,Depok,Jawa Barat,AMR04,Iced Triple Peach Americano,Americano,2,29000,58000,Dine-in
TXN_014765,2025-10-29,09:11,FC_0018,Fore Coffee Solo Paragon Mall,Solo,Jawa Tengah,NCF05,Iced Matcha Butter Salt Cream,Non Coffee,1,31000,31000,Pick-up (App)
TXN_014766,2025-07-11,10:28,FC_0170,Fore Coffee Sarinah,Jakarta Pusat,DKI Jakarta,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014767,2025-07-02,10:42,FC_0288,Fore Coffee Bugis Junction,Singapore,Singapore,NCF02,Iced Matcha Green Tea,Non Coffee,2,34000,68000,GoFood
TXN_014768,2025-03-29,15:25,FC_0325,Fore Coffee Oakwood Mega Kuningan,Jakarta Selatan,DKI Jakarta,AMR01,Iced Americano,Americano,-2,23000,-46000,Pick-up (App)
TXN_014769,2025-11-18,07:14,FC_0254,Fore Coffee Mall Ratu Indah,Makassar,Sulawesi Selatan,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,Dine-in
TXN_014770,2025-05-05,12:25,FC_0246,Fore Coffee Location 1,Jayapura,Papua,COF08,Iced Nutty Oat Latte,Coffee,1,39000,39000,GoFood
TXN_014771,2025-11-09,15:26,FC_0036,Fore Coffee Slipi Jaya,Jakarta Barat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_014772,2025-02-13,17:02,FC_0335,Fore Coffee Losari Beach Area,Makassar,Sulawesi Selatan,SIG02,Hot Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_014773,2025-01-22,18:44,FC_0333,Fore Coffee Pakuwon Mall,Surabaya,Jawa Timur,SIG06,Iced Buttercream Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014774,2025-05-20,15:38,FC_0214,Fore Coffee Pandanaran,Semarang,Jawa Tengah,COF11,Iced Buttercream Tiramisu Latte,Coffee,3,34000,102000,Dine-in
TXN_014775,2025-12-01,16:13,FC_0327,Fore Coffee Antapani,Bandung,Jawa Barat,COF06,Iced Dirty Matchapresso,Coffee,2,31000,62000,Walk-in Takeaway
TXN_014776,2025-11-26,19:52,FC_0214,Fore Coffee Pandanaran,Semarang,Jawa Tengah,COF01,Iced Cafe Latte,Coffee,3,29000,87000,Dine-in
TXN_014777,2025-05-15,11:44,FC_0314,Fore Coffee Location 1,Sorong,Papua Barat,NCF02,Iced Matcha Green Tea,Non Coffee,1,34000,34000,Dine-in
TXN_014778,2025-12-11,08:19,FC_0009,Fore Coffee Mangga Dua,Jakarta Pusat,DKI Jakarta,COF02,Hot Cafe Latte,Coffee,3,29000,87000,ShopeeFood
TXN_014779,2025-07-22,08:50,FC_0092,Fore Coffee Ijen,Malang,Jawa Timur,NCF02,Iced Matcha Green Tea,Non Coffee,1,34000,34000,Dine-in
TXN_014780,2025-01-06,13:36,FC_0236,Fore Coffee OPI Mall,Palembang,Sumatera Selatan,TEA01,Iced English Breakfast,Tea,3,29000,87000,Pick-up (App)
TXN_014781,2025-04-24,10:30,FC_0018,Fore Coffee Solo Paragon Mall,Solo,Jawa Tengah,REF01,Iced Coco Peach Fusion,Refresher,1,29000,29000,Dine-in
TXN_014782,2025-06-13,18:26,FC_0289,Fore Coffee ITC Depok,Depok,Jawa Barat,SIG07,Iced Kopi Dari Tani,Fore Signature,4,25000,100000,GrabFood
TXN_014783,2025-08-17,09:39,FC_0277,Fore Coffee Monas Area,Jakarta Pusat,DKI Jakarta,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,Pick-up (App)
TXN_014784,2025-07-06,07:47,FC_0049,Fore Coffee Location 1,Badung,Bali,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,GrabFood
TXN_014785,2025-11-22,12:03,FC_0225,Fore Coffee Paris Van Java,Bandung,Jawa Barat,REF01,Iced Coco Peach Fusion,Refresher,2,29000,58000,GrabFood
TXN_014786,2026-02-20,13:17,FC_0240,Fore Coffee Kemang,Jakarta Selatan,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,2,29000,58000,Dine-in
TXN_014787,2025-06-17,08:50,FC_0058,Fore Coffee Cibubur Junction,Jakarta Timur,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,GoFood
TXN_014788,2025-07-12,10:05,FC_0227,Fore Coffee Location 1,Palu,Sulawesi Tengah,SIG02,Hot Aren Latte,Fore Signature,3,29000,87000,GrabFood
TXN_014789,2025-06-30,13:34,FC_0237,Fore Coffee Lippo Mall Kemang,Jakarta Selatan,DKI Jakarta,AMR01,Iced Americano,Americano,1,23000,23000,Dine-in
TXN_014790,2026-03-19,13:42,FC_0136,Fore Coffee Location 1,Manado,Sulawesi Utara,AMR01,Iced Americano,Americano,1,23000,23000,Pick-up (App)
TXN_014791,2026-01-22,16:10,FC_0049,Fore Coffee Location 1,Badung,Bali,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,1,33000,33000,Pick-up (App)
TXN_014792,2025-03-09,10:12,FC_0144,Fore Coffee Malioboro Mall,Yogyakarta,DI Yogyakarta,COF01,Iced Cafe Latte,Coffee,2,29000,58000,ShopeeFood
TXN_014793,2025-03-29,16:01,FC_0051,Fore Coffee Area 11,Medan,Sumatera Utara,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_014794,2025-12-31,13:12,FC_0207,Fore Coffee Location 1,Bengkulu,Bengkulu,COF10,Hot Espresso,Coffee,1,21000,21000,Pick-up (App)
TXN_014795,2025-09-27,16:13,FC_0315,Fore Coffee Location 5,Badung,Bali,SIG07,Iced Kopi Dari Tani,Fore Signature,2,25000,50000,GoFood
TXN_014796,2026-01-24,08:28,FC_0193,Fore Coffee PIK 2,Jakarta Utara,DKI Jakarta,SIG01,Iced Aren Latte,Fore Signature,1,29000,29000,Pick-up (App)
TXN_014797,2025-09-08,13:02,FC_0224,Fore Coffee Gatot Subroto,Medan,Sumatera Utara,COF08,Iced Nutty Oat Latte,Coffee,1,39000,39000,GoFood
TXN_014798,2026-01-16,15:43,FC_0007,Fore Coffee Area 14,Tangerang Selatan,Banten,NCF04,Iced Almond Choco,Non Coffee,1,39000,39000,Dine-in
TXN_014799,2026-02-16,11:09,FC_0045,Fore Coffee Java Mall,Semarang,Jawa Tengah,SIG07,Iced Kopi Dari Tani,Fore Signature,1,25000,25000,GrabFood
TXN_014800,2025-12-31,12:11,FC_0094,Fore Coffee Lippo Mall Kuta,Denpasar,Bali,NCF01,Iced Dark Chocolate,Non Coffee,1,34000,34000,Dine-in
TXN_014801,2025-08-11,10:45,FC_0121,Fore Coffee Delipark,Medan,Sumatera Utara,AMR01,Iced Americano,Americano,5,23000,115000,Dine-in
TXN_014802,2025-04-10,19:37,FC_0162,Fore Coffee Location 2,Karawang,Jawa Barat,SIG01,Iced Aren Latte,Fore Signature,3,29000,87000,Dine-in
TXN_014803,2026-03-27,14:01,FC_0233,Fore Coffee Bintaro Plaza,Tangerang Selatan,Banten,SIG03,Iced Butterscotch Sea Salt Latte,Fore Signature,2,33000,66000,Dine-in
TXN_014804,2026-01-02,19:54,FC_0080,Fore Coffee Kebon Jeruk,Jakarta Barat,DKI Jakarta,COF10,Hot Espresso,Coffee,1,21000,21000,Dine-in
TXN_014805,2025-11-27,14:08,FC_0154,Fore Coffee Senopati,Jakarta Selatan,DKI Jakarta,COF01,Iced Cafe Latte,Coffee,4,29000,116000,Dine-in
